sample_id,global_n,s_n,s_n_contig,rbd_n
hCoV_19_Wales_PHWC_PKBAW3_2022,0.09871919205430893,0.030088958660387233,36,17
hCoV_19_Wales_LSPA_3EC09BF_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LSPA_325E6952_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_ALDP_1507A30_2021,0.010266528441962346,0.04866562009419152,127,22
hCoV_19_Scotland_EDB62709_2022,0.023007724977427015,0.07875457875457875,301,255
hCoV_19_England_PHEC_YYGNWT9_2022,0.004380831354713574,0.003401360544217687,6,6
hCoV_19_England_PHEC_YYF95KP_2022,0.009129518777380196,0.0,0,0
hCoV_19_England_MILK_151E3A4_2021,0.004046010833946365,0.0,0,0
hCoV_19_England_MILK_322B58D_2022,0.00421235624498529,0.0,0,0
hCoV_19_Wales_PHWC_4B3527_2021,0.009731465070394275,0.05703819989534275,218,22
hCoV_19_England_PHEP_YYF6JC7_2022,0.004247065511821556,0.0,0,0
hCoV_19_England_MILK_36D4701_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_2BD995F_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_32C91F_2021,0.021569742166337825,0.07875457875457875,288,0
hCoV_19_England_PHEP_YYFBI7J_2022,0.004414272815436578,0.0005232862375719519,2,0
hCoV_19_Wales_PHWC_PGP9ZA_2021,0.015378443434073281,0.04369440083725798,135,167
hCoV_19_Scotland_LSPA_3ED8AFD_2022,0.037755409156271943,0.0,0,0
hCoV_19_England_LSPA_3564C71_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_PHEC_YYEK9JU_2023,0.004782128883389626,0.002354788069073783,6,0
hCoV_19_England_PHEC_YYFCFME_2022,0.02310804935959603,0.0,0,0
hCoV_19_England_MILK_384453D_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_T30BT688_2021,0.01999799351235662,0.0892203035060178,218,26
hCoV_19_England_LSPA_32502E2_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_MILK_2C0D159_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_37A4C46_2022,0.00421235624498529,0.0,0,0
hCoV_19_NorthernIreland_NIRE_017a24_2021,0.03230445105842223,0.0,0,0
hCoV_19_Scotland_NORT_YNNUCXJ_2022,0.012507106310403639,0.0007849293563579278,3,0
hCoV_19_Scotland_QEUH_38D4040_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_CAMC_142E17B_2021,0.008293482259305086,0.03322867608581894,127,0
hCoV_19_England_CAMC_134087F_2021,0.008260040798582082,0.03296703296703297,126,0
hCoV_19_England_QEUH_3263EF76_2022,0.004247065511821556,0.0,0,0
hCoV_19_Scotland_QEUH_3C10CF5_2022,0.07246764538675049,0.07875457875457875,301,255
hCoV_19_England_ALDP_1308EEA_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_32592B31_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_QEUH_153254A_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_NORW_13EDC4B_2021,0.003243821690131425,0.0,0,0
hCoV_19_England_MILK_133E7E0_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_MILK_15155D4_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_SCOT_14122_2022,0.004347389893990569,0.0005232862375719519,2,0
hCoV_19_England_CAMC_1507D0A_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_DHSC_CYDTXXB_2022,0.011035682038591446,0.01988487702773417,41,76
hCoV_19_England_LOND_12FE7DE_2021,0.032337892519145234,0.0,0,0
hCoV_19_England_MILK_373BD9C_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_2FD1C1E_2021,0.013940893286975127,0.076138147566719,189,189
hCoV_19_England_NEWC_20CD8F2_2021,0.02307460789887302,0.0716902145473574,274,0
hCoV_19_England_LSPA_3B0E772_2022,0.030364846336487977,0.0,0,0
hCoV_19_Scotland_QEUH_3A2C4E1_2022,0.00421235624498529,0.0,0,0
hCoV_19_Scotland_QEUH_394ABDA_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_39D3286_2022,0.03671872387385881,0.0,0,0
hCoV_19_Scotland_SCOT_22435_2022,0.0027756412400093636,0.0007849293563579278,3,0
hCoV_19_England_LSPA_3F5E690_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_NORW_F24BA_2020,0.013309701367755744,0.08555729984301413,218,131
hCoV_19_England_QEUH_138F64D_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PLYM_326E2B13_2023,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_3076075_2021,0.010530890612463225,0.04945054945054945,189,189
hCoV_19_England_ALDP_1C7D8AD_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_QEUH_2C4CD0D8_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_ALDP_148C515_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_NEWC_27F16D6_2021,0.018994749690666488,0.0,0,0
hCoV_19_Scotland_SCOT_5475_2022,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_QEUH_346578F_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_DHSC_CYBWPKJ_2021,0.019858250869216366,0.08869701726844584,298,41
hCoV_19_England_QEUH_13A1548_2021,0.004046010833946365,0.0,0,0
hCoV_19_England_QEUH_3CDC23F_2022,0.01304216968197171,0.0,0,0
hCoV_19_England_PHEC_YYGAUEG_2022,0.004146741129652543,0.0015698587127158557,6,0
hCoV_19_England_LSPA_3EAA168_2022,0.08142995686051567,0.07875457875457875,301,255
hCoV_19_Scotland_LSPA_32579DFE_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_CAMC_141BC61_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_DHSC_CYB41P1_2021,0.01477667825621824,0.03349031920460492,45,41
hCoV_19_Wales_PHWC_PEUG7S_2022,0.0027079433003476864,0.0,0,0
hCoV_19_England_ARCH_002643A1_2022,0.06311848087723991,0.08267922553636839,189,189
hCoV_19_England_PHEC_YYGOWOR_2022,0.0931679095742902,0.035583464154892726,100,18
hCoV_19_Scotland_LSPA_3F22C1B_2022,0.004213624051098552,0.0,0,0
hCoV_19_Wales_PHWC_PGW3ZX_2021,0.019289917090131052,0.050497121925693354,189,189
hCoV_19_England_NEWC_2F07F9E_2021,0.013242818446309736,0.0,0,0
hCoV_19_England_NEWC_36F1BC6_2022,0.03573816528483552,0.04552590266875981,159,174
hCoV_19_England_LSPA_3A74C5B_2022,0.004213624051098552,0.0,0,0
hCoV_19_Wales_PHWC_PKRSUZ_2022,0.0027421997792863593,0.0,0,0
hCoV_19_England_QEUH_133435F_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_MILK_150955B_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_RAND_13FE1B1_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_LSPA_3257F39C_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_V305V545_2021,0.002374026147724613,0.0,0,0
hCoV_19_England_LSPA_3F7C4CF_2022,0.07597899876266595,0.07875457875457875,301,255
hCoV_19_England_PHEP_YYF8XFW_2022,0.012273016085342607,0.0013082155939298796,2,0
hCoV_19_England_PLYM_325CFAE3_2022,0.05210179580644082,0.0,0,0
hCoV_19_England_ALDP_15F5D1E_2021,0.03062828100444712,0.0,0,0
hCoV_19_England_QEUH_3258658D_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_NORW_30C3B2F_2021,0.013911647660769822,0.0,0,0
hCoV_19_England_MILK_1B21BA0_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_EDB14957_2021,0.005952380952380952,0.0,0,0
hCoV_19_England_NORT_1BBB32B_2021,0.01822559609403739,0.12428048142333857,257,279
hCoV_19_England_CAMC_1508F9A_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_MILK_1582AC4_2021,0.024743371117129768,0.0,0,0
hCoV_19_England_ALDP_1402EC1_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_YYGHIMS_2022,0.004414272815436578,0.0015698587127158557,6,0
hCoV_19_England_DHSC_CYBOC7M_2022,0.038713559775341,0.06200941915227629,237,237
hCoV_19_England_MILK_1998845_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_325FCB35_2022,0.04688492793365214,0.0,0,0
hCoV_19_England_PHEC_30D1EF_2021,0.048623883891248366,0.11119832548403977,231,233
hCoV_19_Scotland_QEUH_3A67B8B_2022,0.004213624051098552,0.0,0,0
hCoV_19_NorthernIreland_NIRE_01e365_2022,0.005986021469417784,0.0028780743066457353,11,0
hCoV_19_England_MILK_3677102_2022,0.026920375882018528,0.07875457875457875,301,255
hCoV_19_England_CAMC_13D2C0D_2021,0.004146186511519042,0.0,0,0
hCoV_19_Wales_PHWC_PYBMMD_2021,0.0012707755074741665,0.0,0,0
hCoV_19_England_MILK_32C3C55_2022,0.012235891949719177,0.0,0,0
hCoV_19_England_BRBR_326463AC_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_NORW_315BE5A_2022,0.030623161273067665,0.04971219256933543,189,190
hCoV_19_England_MILK_2EE9D3F_2021,0.010530890612463225,0.04945054945054945,189,189
hCoV_19_England_MILK_1D2DAF0_2021,0.007357121359060964,0.0,0,0
hCoV_19_England_MILK_158ECE0_2021,0.03909306758519212,0.12689691261119831,267,289
hCoV_19_England_NOTT_254135_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_RAND_149D793_2021,0.010032438216901314,0.04683411826268969,127,22
hCoV_19_England_MILK_1FD52FD_2021,0.0366852824131358,0.0716902145473574,274,0
hCoV_19_England_LSPA_3D605FA_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEP_YYFTEPS_2022,0.08403839079691001,0.1043956043956044,218,158
hCoV_19_England_LOND_12F40BF_2021,0.04380831354713574,0.0,0,0
hCoV_19_England_PHEC_1573C4_2021,0.0027421997792863593,0.0,0,0
hCoV_19_England_QEUH_3F62383_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_DHSC_CYB1SUT_2022,0.012403048943567798,0.03349031920460492,45,41
hCoV_19_England_LSPA_3261EE33_2022,0.08975688058054376,0.07875457875457875,301,255
hCoV_19_England_ALDP_27C0791_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_YYR37KA_2022,0.002909407082901381,0.0,0,0
hCoV_19_England_ALDP_136DAD0_2021,0.04768752299100425,0.05703819989534275,218,22
hCoV_19_England_PHEP_YYFNGK7_2022,0.004313948433267565,0.0005232862375719519,2,0
hCoV_19_England_MILK_15636C5_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_EDB69050_2022,0.027121024646356552,0.0,0,0
hCoV_19_England_ALDP_3B1CBEE_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_NORT_1BE5B11_2021,0.021502859244891818,0.14181057038199896,274,249
hCoV_19_England_LSPA_3E58AE6_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_SCOT_18592_2022,0.0031769387686854163,0.0005232862375719519,2,0
hCoV_19_England_MILK_38A76DB_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_1552E76_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_BRBR_38F8301_2022,0.012239574624619604,0.0,0,0
hCoV_19_England_MILK_34CDF41_2022,0.00702059374164215,0.0,0,0
hCoV_19_Scotland_CVR15714_2022,0.009330167541718223,0.0007849293563579278,3,0
hCoV_19_England_ALDP_1401C04_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_LSPA_3E12BA9_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_337DDFC_2022,0.012102166354640278,0.0,0,0
hCoV_19_Scotland_SCOT_23005_2022,0.0032103802294084207,0.0005232862375719519,2,0
hCoV_19_Scotland_QEUH_37A3A7A_2022,0.01397853058221583,0.0,0,0
hCoV_19_Scotland_QEUH_14D1818_2021,0.009062635855934188,0.0,0,0
hCoV_19_England_LSPA_3EB8E51_2022,0.004213624051098552,0.0,0,0
hCoV_19_NorthernIreland_RAND_12D7AF0_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_YYG7B6B_2022,0.01381132327860081,0.0015698587127158557,6,0
hCoV_19_England_LSPA_36424BC_2022,0.08216566899642176,0.13997906855049713,301,255
hCoV_19_England_QEUH_3D4AB6D_2022,0.03100023409022506,0.07875457875457875,301,255
hCoV_19_England_QEUH_3EF69FC_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_12DE2E2_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_ALDP_133EBB7_2021,0.00404641674748353,0.0,0,0
hCoV_19_Wales_PHWC_PKDCC1_2022,0.09701367755743572,0.0,0,0
hCoV_19_England_RAND_14D448A_2021,0.00404641674748353,0.0,0,0
hCoV_19_Wales_PHWC_PY6QW1_2021,0.012741196535464669,0.06776556776556776,259,0
hCoV_19_England_NEWC_3245A42_2022,0.009727561424034765,0.0,0,0
hCoV_19_Scotland_EDB65796_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LIVE_DF1A16_2021,0.05835534896164264,0.08817373103087389,218,22
hCoV_19_England_QEUH_3D6CD05_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_CAMC_141D1F7_2021,0.007991440131072993,0.0,0,0
hCoV_19_England_QEUH_319D174_2022,0.01855442631719711,0.076138147566719,189,189
hCoV_19_England_PHEC_YYGBYEE_2022,0.015684045079089055,0.0015698587127158557,6,0
hCoV_19_England_MILK_31A9DF9_2022,0.017919229740572345,0.04945054945054945,189,189
hCoV_19_Scotland_EDB16128_2021,0.018426244858375414,0.05703819989534275,218,22
hCoV_19_England_QEUH_12B7B4E_2021,0.004046010833946365,0.0,0,0
hCoV_19_England_DHSC_CYBCAW4_2022,0.0034768654720513507,0.0,0,0
hCoV_19_England_ALDP_35B2236_2022,0.00421235624498529,0.0,0,0
hCoV_19_Wales_PHWC_PJEDFY_2022,0.002374343711333311,0.0,0,0
hCoV_19_England_BRBR_3B9EDC0_2022,0.021435976323445807,0.0,0,0
hCoV_19_England_LSPA_3C2B574_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LSPA_3E5A6B3_2022,0.032705748587098286,0.0,0,0
hCoV_19_England_PHEC_YYG3P8C_2022,0.004079858208206534,0.0015698587127158557,6,0
hCoV_19_Scotland_QEUH_31037C2_2022,0.01751805295533565,0.04945054945054945,189,189
hCoV_19_England_DHSC_CYBW4DK_2022,0.02363599893019524,0.061486132914704346,235,235
hCoV_19_England_ALDP_159BAC8_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_3E7A4A4_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_3DFD8CC_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_QEUH_142587F_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_3260790F_2022,0.04089890646423436,0.0,0,0
hCoV_19_England_PLYM_3C40FE4_2022,0.007490887201952981,0.0,0,0
hCoV_19_Scotland_CAMC_13D2BE2_2021,0.01377603905440198,0.0,0,0
hCoV_19_England_PHWC_PJFIKK_2022,0.0015712757421770527,0.0,0,0
hCoV_19_England_QEUH_3E5C271_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_YYBDNGM_2021,0.05400795906765207,0.09314495028780743,164,3
hCoV_19_England_QEUH_3E4578B_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_CAMC_B79B33_2020,0.004046010833946365,0.0,0,0
hCoV_19_England_PHEC_YYGMS1J_2022,0.011771394174497542,0.0,0,0
hCoV_19_England_QEUH_3EEEBF1_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_3904CBB_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_PHEP_YYFZEZI_2022,0.053406012774637995,0.07875457875457875,301,255
hCoV_19_Wales_PHWC_PKFY8R_2022,0.0013710998896431796,0.0,0,0
hCoV_19_England_NEWC_3C4F176_2022,0.0962110825000836,0.19937205651491366,500,454
hCoV_19_England_CAMC_13AFDE8_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_BRBR_33D9D67_2022,0.012235891949719177,0.0,0,0
hCoV_19_Scotland_QEUH_3E424F0_2022,0.057118014914891484,0.09785452642595499,189,189
hCoV_19_England_CAMC_13A59C0_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_3E3CB4F_2022,0.05551282480018727,0.0,0,0
hCoV_19_England_MILK_38F9018_2022,0.03844610858518321,0.0,0,0
hCoV_19_Scotland_EDB66736_2022,0.012941845299802695,0.0,0,0
hCoV_19_England_LIVE_DE53FC_2021,0.039122584096836756,0.08817373103087389,218,22
hCoV_19_England_PHEP_YYDWF9O_2022,0.0404976089355583,0.21114599686028257,518,518
hCoV_19_England_HSLL_1C00766_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_BRBR_19CF089_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_MILK_11A0639_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_Scotland_QEUH_315E063_2022,0.010530890612463225,0.04945054945054945,189,189
hCoV_19_England_LSPA_38BDB97_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_YY8GW8M_2022,0.05323880547102298,0.0282574568288854,66,27
hCoV_19_Scotland_QEUH_3DC5292_2022,0.012239574624619604,0.0,0,0
hCoV_19_England_PHEC_R304RACF_2021,0.004614921579774604,0.007849293563579277,29,0
hCoV_19_England_PHEC_YY8G4FJ_2022,0.0048824532655586395,0.0015698587127158557,6,0
hCoV_19_England_RAND_1491340_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_MILK_2EC6248_2021,0.03132522064723188,0.076138147566719,189,189
hCoV_19_Wales_PHWC_4C747E_2021,0.00969802360967127,0.05703819989534275,218,22
hCoV_19_England_ALDP_3691F71_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_1595F56_2021,0.004279934463503527,0.0,0,0
hCoV_19_England_MILK_33FE1F7_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_NORT_YBGBNQ_2021,0.027313452794864936,0.04945054945054945,189,189
hCoV_19_Wales_PHWC_P8QHND_2022,0.022599625568333778,0.04945054945054945,189,189
hCoV_19_England_NEWC_39F8F66_2022,0.030021396095212625,0.0,0,0
hCoV_19_England_QEUH_1353DD4_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_YYF9R77_2022,0.009296726080995217,0.0,0,0
hCoV_19_England_LSPA_3D9919A_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_LSPA_325775DA_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_ALDP_152F71D_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_Scotland_QEUH_12D3C3A_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_MILK_156EB07_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_PHEC_32EAED_2021,0.0023409022506103066,0.0,0,0
hCoV_19_England_PHEC_YYDP3NG_2022,0.0035782362973614686,0.0,0,0
hCoV_19_England_RAND_1555E0A_2021,0.009330167541718223,0.041339612768184195,127,2
hCoV_19_England_PHESW_YYBYK1O_2021,0.058213796101247196,0.04421768707482993,87,0
hCoV_19_Scotland_SCOT_14624_2022,0.0027421997792863593,0.0,0,0
hCoV_19_England_MILK_163A6D5_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_LSPA_3E8401C_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_15259B7_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_QEUH_3E533E0_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_BRBR_31350CC_2022,0.026945707408397968,0.04945054945054945,189,189
hCoV_19_Wales_PHWC_PESCQJ_2022,0.013907461888205403,0.0015698587127158557,6,0
hCoV_19_Scotland_QEUH_1F2F4EF_2021,0.016754171822225196,0.0,0,0
hCoV_19_England_PLYM_1F21526_2021,0.00404641674748353,0.0,0,0
hCoV_19_Wales_PHWC_PKE9TK_2022,0.0015383071932582016,0.0,0,0
hCoV_19_England_PLYM_3EDCD4B_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_DHSC_CYNT89J_2022,0.01862128911473656,0.08869701726844584,298,41
hCoV_19_England_MILK_39CC1B0_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_3544169_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_LSPA_32632534_2022,0.012239574624619604,0.0,0,0
hCoV_19_England_ALDP_148DE37_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_YYEYTCX_2023,0.00672173360532388,0.002354788069073783,6,0
hCoV_19_Wales_PHWC_P8Q8WU_2022,0.025073549077293394,0.04945054945054945,189,189
hCoV_19_England_PHEC_YYG8TAK_2022,0.0183259204762064,0.0015698587127158557,6,0
hCoV_19_England_RAND_126860F_2021,0.004079858208206534,0.00026164311878597594,1,0
hCoV_19_England_HSLL_153F4B9_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_MILK_C7B8EE_2020,0.008661338327258135,0.0,0,0
hCoV_19_England_ALDP_161071E_2021,0.01060094304919239,0.05128205128205128,196,0
hCoV_19_England_QEUH_1375DBE_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_YYGB3MJ_2022,0.07811925224893823,0.006017791732077446,9,0
hCoV_19_England_PHEC_YYNTZHM_2022,0.01658696451861017,0.04107796964939822,153,153
hCoV_19_England_PHEC_YYFSM3O_2022,0.0023409022506103066,0.0,0,0
hCoV_19_England_QEUH_16640E3_2021,0.01320937698558673,0.0716902145473574,274,0
hCoV_19_England_MILK_116B694_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_DHSC_CYYD4GE_2022,0.013205402514041188,0.03663003663003663,45,41
hCoV_19_England_NORT_1BB8230_2021,0.01738723375798308,0.003924646781789639,8,7
hCoV_19_England_LSPA_3E91C90_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_QEUH_3E7BEA5_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_15DDBD6_2021,0.057352105139952515,0.12689691261119831,267,289
hCoV_19_Wales_PHWC_PKDXMT_2022,0.027121024646356552,0.0,0,0
hCoV_19_England_LSPA_3F4AF7E_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_CAMC_14F2626_2021,0.037688526234825936,0.05703819989534275,218,22
hCoV_19_England_QEUH_12B7021_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_SCOT_13958_2022,0.002909407082901381,0.0,0,0
hCoV_19_England_QEUH_348A7DF_2022,0.07605643220112329,0.0,0,0
hCoV_19_England_LSPA_3685D0D_2022,0.08367879112062049,0.1227106227106227,280,189
hCoV_19_England_MILK_1767FF1_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_MILK_3B5E0E1_2022,0.004213624051098552,0.0,0,0
hCoV_19_Wales_PHWC_PFG9KN_2021,0.0013042169681971708,0.0,0,0
hCoV_19_England_205280030_2020,0.0006019462930140788,0.0,0,0
hCoV_19_England_LSPA_3E7A626_2022,0.004213624051098552,0.0,0,0
hCoV_19_Wales_PHWC_PJI6M6_2022,0.0053171922549576965,0.0,0,0
hCoV_19_England_PHEP_YYR9XCS_2022,0.004447714276159582,0.0007849293563579278,2,0
hCoV_19_England_ALDP_13A1BBF_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEP_YYFPKRX_2022,0.011871321562332799,0.0007849293563579278,1,0
hCoV_19_England_QEUH_14AA818_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_CAMC_13D37A1_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_PHEC_YYGN19F_2022,0.004949336187004648,0.0015698587127158557,6,0
hCoV_19_England_ALDP_2A13046_2021,0.007624653044844999,0.0,0,0
hCoV_19_Scotland_LSPA_3E3CD67_2022,0.004247065511821556,0.0,0,0
hCoV_19_Scotland_QEUH_20A98FC_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PLYM_345B546_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_YYRD4RW_2022,0.07444069156940775,0.12689691261119831,154,305
hCoV_19_England_CAMC_11B5859_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_ALDP_35DD0E0_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_DHSC_CYY4I3Z_2022,0.017785504145493448,0.06174777603349032,233,233
hCoV_19_England_PHEP_YYRS7AB_2022,0.020499615423201684,0.0010465724751439038,2,0
hCoV_19_England_BRBR_326BDCC3_2023,0.07641373775206502,0.0,0,0
hCoV_19_England_ALDP_2A714A4_2021,0.014714242718121927,0.0,0,0
hCoV_19_England_ALDP_37B48D6_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_1387478_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_SCOT_13592_2022,0.0027421997792863593,0.0005232862375719519,2,0
hCoV_19_England_PHEP_YYFC9CC_2022,0.013476908671370766,0.0,0,0
hCoV_19_England_DHSC_CYN3NI1_2022,0.010998930195239369,0.0358451072736787,45,41
hCoV_19_England_ALDP_34FC705_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_MILK_151BA1B_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_PHEP_018560_2021,0.07072868942915427,0.15070643642072212,574,0
hCoV_19_England_LSPA_32612A59_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_ALDP_175810C_2021,0.01153730394943651,0.05860805860805861,224,0
hCoV_19_England_ALDP_30B9C18_2021,0.06204867611660872,0.11878597592883307,265,189
hCoV_19_England_QEUH_3F460CA_2022,0.008761662709427147,0.0,0,0
hCoV_19_Scotland_QEUH_14A0636_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_MILK_1400FDF_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_Scotland_QEUH_2F8C043_2021,0.013940893286975127,0.076138147566719,189,189
hCoV_19_England_PHEC_N30ANB4E_2021,0.004180182590375547,0.007849293563579277,29,0
hCoV_19_England_LSPA_3680B08_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_ALDP_15716B5_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_NORT_1BBA7C6_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_YYG9ZRH_2022,0.06668227268167073,0.01543694400837258,21,0
hCoV_19_England_QEUH_10BA503_2021,0.00404641674748353,0.0,0,0
hCoV_19_NorthernIreland_NIRE_011eca_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_BIRM_BCN95A_2021,0.029495368357689865,0.1368393511250654,267,289
hCoV_19_Scotland_QEUH_394D427_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_YYGYCOP_2022,0.00297629000434739,0.0,0,0
hCoV_19_England_LSPA_325D2E96_2022,0.02869277330033776,0.07875457875457875,301,255
hCoV_19_England_NEWC_2F062E1_2021,0.013242818446309736,0.0,0,0
hCoV_19_England_NORT_YBWKDG_2022,0.07080770259427654,0.11878597592883307,265,189
